timestamp,signal_quality,attention,meditation,delta,theta,alpha,beta,gamma,raw_data 
2025-10-26 17:49:16.598,0,69,37,1576720,1770212,19857630,9240760,2031636,AA AA 20 02 00 83 18 0F 10 1B 02 E4 97 00 9C 98 00 42 4C 00 8B 41 00 2D 02 00 0B 1D 00 09 36 04 45 05 25 14
2025-10-26 17:49:17.588,0,61,34,1576164,14614764,15335584,17694775,13500427,AA AA 20 02 00 83 18 0C E4 DF 00 EC 9A 00 2F 50 00 71 9F 00 20 6F 00 17 C1 00 08 0D 00 03 1F 04 3D 05 22 78
2025-10-26 17:49:18.623,0,69,27,1573688,6881383,20316197,7405611,10944525,AA AA 20 02 00 83 18 03 38 69 00 67 EA 00 1C 4C 00 09 45 00 19 2C 00 12 4B 00 0B 5C 00 02 91 04 45 05 1B B2
2025-10-26 17:49:19.613,0,56,27,1575850,1312143,22938091,6947340,9633922,AA AA 20 02 00 83 18 0B AA 14 05 8F F6 01 66 68 00 85 3D 01 1F 2D 00 ED 4B 00 6A 48 00 18 93 04 38 05 1B 40
2025-10-26 17:49:20.603,0,64,38,1573881,14418008,22020201,12648497,24510472,AA AA 20 02 00 83 18 03 F9 DC 00 58 EA 00 59 66 00 10 2B 00 1D 96 00 14 BE 00 02 B8 00 06 BD 04 40 05 26 DD
2025-10-26 17:49:21.594,0,78,37,1573017,15007804,15532082,9764903,20250633,AA AA 20 02 00 83 18 00 99 E5 00 3C E3 00 24 0A 00 0E 81 00 12 14 00 15 69 00 06 CC 00 03 6B 04 4E 05 25 A8
2025-10-26 17:49:22.568,0,83,37,1574015,14352459,10485797,11534410,20905992,AA AA 20 02 00 83 18 04 7F DB 00 4B 6E 00 19 32 00 0C 59 00 31 57 00 19 F0 00 07 4F 00 01 9D 04 53 05 25 95
2025-10-26 17:49:23.573,0,83,27,1581627,2622502,17301617,15728945,21037126,AA AA 20 02 00 83 18 22 3B 28 04 26 D5 00 20 33 00 51 CC 00 9F 24 00 92 9A 00 1B A7 00 2B A1 04 53 05 1B 7A
2025-10-26 17:49:24.563,0,61,14,1574768,2883994,21561415,8126494,7077901,AA AA 20 02 00 83 18 07 70 2C 01 9A C1 00 31 88 00 16 63 00 17 19 00 07 62 00 06 0A 00 07 15 04 3D 05 0E 18
2025-10-26 17:49:25.598,0,50,17,1582978,7996079,11272835,6488284,26214453,AA AA 20 02 00 83 18 27 82 7A 02 AF 1A 01 94 92 00 EF 5B 00 7E 08 00 5E E9 00 2E A7 00 07 8F 04 32 05 11 7F
2025-10-26 17:49:26.588,0,54,20,1575717,1442120,14221514,15991152,14614556,AA AA 20 02 00 83 18 0B 25 16 01 48 D0 00 7A 09 00 50 0D 00 C2 E7 00 AE 6F 00 18 70 00 04 20 04 36 05 14 5E
2025-10-26 17:49:27.583,0,50,35,1574251,1704312,6553888,9044137,17104956,AA AA 20 02 00 83 18 05 6B 1A 01 78 15 00 81 4F 00 9F 72 00 6F 18 00 3A 19 00 30 EC 00 0C D1 04 32 05 23 38
2025-10-26 17:49:28.552,0,74,38,1572925,3473471,19726353,28180499,9764876,AA AA 20 02 00 83 18 00 3D 35 00 3F 3C 00 0D F1 00 04 EE 00 09 C0 00 0A 8B 00 06 0A 00 06 94 04 4A 05 26 04
2025-10-26 17:49:29.543,0,78,38,1572922,7340352,20709692,17825916,12845074,AA AA 20 02 00 83 18 00 3A 70 01 40 72 00 99 CA 00 A3 4E 00 44 C2 00 38 46 00 07 7E 00 0B 31 04 4E 05 26 EF
2025-10-26 17:49:30.534,0,53,34,1573606,12124536,17825866,12189753,22347787,AA AA 20 02 00 83 18 02 E6 B9 01 78 AF 00 3C 61 00 0E 89 00 2B 31 00 0E 92 00 05 C3 00 06 36 04 35 05 22 05
2025-10-26 17:49:31.523,0,51,37,1578201,786929,19923375,13631620,18808875,AA AA 20 02 00 83 18 14 D9 0C 01 F1 7C 00 D6 B4 00 D9 37 00 39 99 00 4B 44 00 1A DB 00 11 B9 04 33 05 25 E0
2025-10-26 17:49:32.572,0,51,41,1573415,8716406,27721793,14286902,20381702,AA AA 20 02 00 83 18 02 27 85 00 76 CF 00 2E D8 00 13 75 00 22 65 00 14 FA 00 04 3D 00 02 C8 04 33 05 29 DC
2025-10-26 17:49:33.562,0,61,41,1575381,13697489,19858356,21234534,4718653,AA AA 20 02 00 83 18 09 D5 D1 01 D1 DF 01 1A 50 02 9A 9D 01 FE A7 01 68 16 00 31 32 00 0C C5 04 3D 05 29 96
2025-10-26 17:49:34.537,0,69,44,1574387,9896559,24576211,4718712,5242935,AA AA 20 02 00 83 18 05 F3 97 02 6F F8 00 A1 7F 00 32 48 00 3F 00 00 39 50 00 24 00 00 13 69 04 45 05 2C EE
2025-10-26 17:49:35.527,0,84,37,1576642,1376599,8978599,14876947,13893658,AA AA 20 02 00 83 18 0E C2 15 01 57 3B 00 55 4E 00 52 2C 00 76 B7 00 9D 32 00 0F A2 00 0B 24 04 54 05 25 6B
2025-10-26 17:49:36.518,0,87,29,1576050,9306576,26476651,17563803,29753401,AA AA 20 02 00 83 18 0C 72 8E 01 D0 A2 00 13 F2 00 58 BD 00 4D 4F 00 4E DE 00 2E E8 00 0B 0B 04 57 05 1D 58
2025-10-26 17:49:37.508,0,67,29,1573470,5374035,9830495,14352422,10092552,AA AA 20 02 00 83 18 02 5E 52 00 53 43 00 4B 53 00 14 C6 00 1E 15 00 08 71 00 07 29 00 01 D6 04 43 05 1D 86
2025-10-26 17:49:38.499,0,83,37,1574008,6422736,8716610,9503101,27525176,AA AA 20 02 00 83 18 04 78 62 00 D0 6A 00 2A 1B 01 18 3C 00 ED 55 00 90 C2 00 26 E2 00 12 F5 04 53 05 25 8C
2025-10-26 17:49:39.548,0,69,30,1574421,12780318,32637063,18874501,24838166,AA AA 20 02 00 83 18 06 15 C3 03 1E FE 00 47 F4 00 40 82 00 32 9E 00 53 C2 00 13 B9 00 03 1B 04 45 05 1E 2D
2025-10-26 17:49:40.523,0,70,51,1572999,327715,13238440,14024755,6684699,AA AA 20 02 00 83 18 00 87 05 00 23 29 00 72 A1 00 36 7A 00 16 5C 00 1D 0D 00 12 59 00 09 90 04 46 05 33 A5
2025-10-26 17:49:41.513,0,78,51,1574675,7602354,15728827,16580680,16908307,AA AA 20 02 00 83 18 07 13 74 00 B2 5A 00 1C 96 00 9F D5 00 25 28 00 23 CD 00 0F 35 00 04 30 04 4E 05 33 63
2025-10-26 17:49:42.504,0,69,48,1572913,369,10289358,23527555,26214409,AA AA 20 02 00 83 18 00 31 00 01 71 1F 00 B0 7E 00 1E 8C 00 43 DB 00 40 9C 00 04 F4 00 05 CB 04 45 05 30 88
2025-10-26 17:49:43.493,0,75,64,1572985,1310975,15401396,9044089,23658526,AA AA 20 02 00 83 18 00 79 14 00 FF B9 00 79 32 01 3B 29 00 1F 61 00 5A D1 00 19 98 00 05 4D 04 4B 05 40 CB
2025-10-26 17:49:44.483,0,87,51,1578952,1048632,20971617,27066561,4980748,AA AA 20 02 00 83 18 17 C8 10 00 38 E7 00 31 59 00 30 B0 00 48 ED 00 79 16 00 09 36 00 03 12 04 57 05 33 3F
2025-10-26 17:49:45.472,0,84,63,1575908,11206704,2556200,21626947,11337751,AA AA 20 02 00 83 18 0B E4 AB 00 30 12 00 E6 15 00 42 6D 00 1F DD 00 24 52 00 0B 5B 00 0C D5 04 54 05 3F 87
2025-10-26 17:49:46.508,0,67,67,1572963,4849990,10879292,12779581,2686989,AA AA 20 02 00 83 18 00 63 4A 01 46 13 00 FF 93 00 3D 21 00 2E A2 00 0F 1E 00 0A 0B 00 03 03 04 43 05 43 C4
2025-10-26 17:49:47.497,0,61,57,1572973,5832925,21758059,9764924,20971541,AA AA 20 02 00 83 18 00 6D 59 00 DD F1 00 2E 5B 00 3D 61 00 1B 34 00 21 6E 00 0D D2 00 08 16 04 3D 05 39 4D
2025-10-26 17:49:48.493,0,47,57,1573127,13959281,17498164,14614563,18808847,AA AA 20 02 00 83 18 01 07 D5 00 71 88 00 21 83 00 13 DB 00 0B 04 00 18 D1 00 07 4E 00 08 41 04 2F 05 39 F3
2025-10-26 17:49:49.478,0,43,51,1573594,3014810,8192373,10354799,15532081,AA AA 20 02 00 83 18 02 DA 2E 00 9A 70 00 8C 0D 00 E9 59 00 42 45 00 2D BD 00 25 30 00 0C A8 04 2B 05 33 92
2025-10-26 17:49:50.468,0,50,48,1574356,8127213,12910988,24903775,27983915,AA AA 20 02 00 83 18 05 D4 7C 02 ED BC 01 29 09 00 63 92 00 2B EA 00 34 F7 00 19 B4 00 12 A7 04 32 05 30 09
2025-10-26 17:49:51.459,0,41,57,1572895,15794273,25755813,6619172,16580617,AA AA 20 02 00 83 18 00 1F F1 00 61 C5 00 51 C4 00 54 60 00 17 05 00 0D 4D 00 05 B0 00 04 9D 04 29 05 39 2C
2025-10-26 17:49:52.493,0,41,63,1572932,15925395,20185264,11403382,22937612,AA AA 20 02 00 83 18 00 44 F3 00 93 75 00 57 BF 00 59 71 00 46 3D 00 30 6B 00 09 F3 00 03 75 04 29 05 3F 40
2025-10-26 17:49:53.482,0,44,48,1572909,14876938,13107282,11862073,24117265,AA AA 20 02 00 83 18 00 2D E3 01 0A B8 00 17 10 00 3B 6F 00 16 46 00 23 86 00 05 EA 00 0C 52 04 2C 05 30 07
2025-10-26 17:49:54.472,0,54,51,1573064,7667819,20643937,19267632,3997722,AA AA 20 02 00 83 18 00 C8 75 00 6B D3 00 56 68 00 0B E3 00 13 43 00 1D 01 00 14 3C 00 06 CD 04 36 05 33 32
2025-10-26 17:49:55.463,0,67,38,1572883,6357086,13762609,22020198,16384018,AA AA 20 02 00 83 18 00 13 61 00 5E 0A 00 0C C8 00 25 DC 00 4B 74 00 1B CC 00 0D 2E 00 05 E1 04 43 05 26 78
2025-10-26 17:49:56.453,0,60,35,1572967,11206879,19202181,28704819,6684689,AA AA 20 02 00 83 18 00 67 AB 00 DF DE 00 59 47 00 2C CE 00 1D E8 00 16 2C 00 08 3A 00 09 C4 04 3C 05 23 3B
2025-10-26 17:49:57.446,0,54,43,1572959,10551511,27787418,17301550,15073305,AA AA 20 02 00 83 18 00 5F A1 00 D7 BA 00 27 EE 00 73 CE 00 17 3A 00 17 9F 00 16 47 00 03 58 04 36 05 2B 52
2025-10-26 17:49:58.433,0,51,41,1572932,13762752,11010215,24248402,22609939,AA AA 20 02 00 83 18 00 44 D2 00 C0 39 00 54 6F 00 53 AF 00 2B C3 00 27 EB 00 0B 6E 00 08 F6 04 33 05 29 B2
2025-10-26 17:49:59.469,0,47,54,1573069,14549099,11010234,24772666,20054025,AA AA 20 02 00 83 18 00 CD DE 00 6B 35 00 24 73 00 96 D2 00 1B A8 00 1F 51 00 05 E1 00 04 69 04 2F 05 36 24
2025-10-26 17:50:00.458,0,53,57,1572932,14221391,19398825,26607734,22806544,AA AA 20 02 00 83 18 00 44 D9 00 4F B5 00 73 73 00 36 C6 00 57 D0 00 1F 94 00 0A C8 00 06 95 04 35 05 39 A1
2025-10-26 17:50:01.451,0,66,51,1572899,2949234,6684715,26804287,20381709,AA AA 20 02 00 83 18 00 23 2D 00 72 12 00 12 54 00 19 E2 00 18 B7 00 27 7A 00 04 BD 00 09 19 04 42 05 33 5C
2025-10-26 17:50:02.438,0,74,48,1573039,720986,17432653,23265397,17039375,AA AA 20 02 00 83 18 00 AF 0B 00 5A 7D 00 3B 8D 00 12 D6 00 53 8D 00 22 E8 00 0A 1C 00 05 F7 04 4A 05 30 92
2025-10-26 17:50:03.413,0,77,41,1573011,13500534,25034874,12255323,8716301,AA AA 20 02 00 83 18 00 93 CE 00 76 B2 00 17 CC 00 63 33 00 37 88 00 24 24 00 0A 61 00 03 96 04 4D 05 29 D6
2025-10-26 17:50:04.403,0,69,44,1572925,4128892,28442833,19398712,12320786,AA AA 20 02 00 83 18 00 3D 3F 00 7C CD 00 9D E5 00 34 6E 00 24 BA 00 14 12 00 0C AA 00 06 9A 04 45 05 2C A5
2025-10-26 17:50:05.407,0,53,38,1572913,6947215,19529781,22085682,21561361,AA AA 20 02 00 83 18 00 31 6A 01 8F C7 00 0E 63 00 27 98 00 1C B9 00 16 F5 00 0B 54 00 06 5D 04 35 05 26 3A
2025-10-26 17:50:06.443,0,44,43,1573053,5636194,17956956,11337778,26214406,AA AA 20 02 00 83 18 00 BD 56 00 62 9C 00 28 76 00 34 A1 00 23 0C 00 0F DF 00 03 B1 00 03 F3 04 2C 05 2B B7
2025-10-26 17:50:07.433,0,37,53,1572894,1179741,15925490,15269934,10223631,AA AA 20 02 00 83 18 00 1E 12 00 5D 63 00 94 90 00 5E 34 00 19 B5 00 15 68 00 0C 34 00 03 5A 04 25 05 35 71
2025-10-26 17:50:08.423,0,50,48,1573322,9371724,24313959,21430350,9633803,AA AA 20 02 00 83 18 01 CA 8F 00 4C AE 00 3B C5 00 2C 7B 00 23 CC 00 2B 8E 00 07 05 00 04 D4 04 32 05 30 70
2025-10-26 17:50:09.398,0,57,64,1573002,8454255,26017917,24707132,28770319,AA AA 20 02 00 83 18 00 8A 81 00 6F E0 00 5F AD 00 1E CF 00 20 AA 00 1C EB 00 08 CC 00 07 71 04 39 05 40 70
2025-10-26 17:50:10.388,0,57,63,1573134,11796699,7864477,13697100,11206670,AA AA 20 02 00 83 18 01 0E B4 00 DB 2F 00 3C 49 00 61 77 00 30 5A 00 1C A7 00 09 04 00 05 73 04 39 05 3F E5
2025-10-26 17:50:11.377,0,61,48,1573083,13828328,23855205,27394137,12386316,AA AA 20 02 00 83 18 00 DB D3 00 E8 B3 00 22 B9 00 43 BC 00 3D E6 00 1C 54 00 09 69 00 03 5C 04 3D 05 30 65
2025-10-26 17:50:12.368,0,48,50,1572898,14549123,13238445,12714028,3932176,AA AA 20 02 00 83 18 00 22 DE 00 83 95 00 64 35 00 49 2B 00 1B 97 00 11 27 00 0C 15 00 04 5F 04 30 05 32 64
2025-10-26 17:50:13.421,0,53,43,1573005,11075652,26345507,16777257,21626897,AA AA 20 02 00 83 18 00 8D A9 00 44 E2 00 0F B0 00 14 4E 00 13 B2 00 16 F6 00 0E 54 00 03 76 04 35 05 2B D0
2025-10-26 17:50:14.408,0,53,43,1573018,4784253,16449625,10223671,5898258,AA AA 20 02 00 83 18 00 9A 49 00 7D 28 00 45 D3 00 14 93 00 27 09 00 10 14 00 0C 46 00 06 50 04 35 05 2B B6
2025-10-26 17:50:15.383,0,51,51,1572993,4784230,25231484,1572910,15532047,AA AA 20 02 00 83 18 00 81 49 00 66 AF 00 27 D2 00 55 07 00 1E 11 00 10 64 00 06 89 00 09 CC 04 33 05 33 B8
2025-10-26 17:50:16.373,0,51,48,1573313,11010253,10682498,20774944,14024717,AA AA 20 02 00 83 18 01 C1 A8 00 CD 56 00 16 4D 00 6C 7F 00 0C BE 00 14 3C 00 09 9A 00 04 8C 04 33 05 30 CE
2025-10-26 17:50:17.364,0,48,50,1572907,12124224,9371705,20250695,7143442,AA AA 20 02 00 83 18 00 2B B9 00 40 11 00 21 7E 00 18 A1 00 34 94 00 13 32 00 0F 3B 00 03 8D 04 30 05 32 83
2025-10-26 17:50:18.353,0,53,56,1572887,15859768,14418049,24510527,20971534,AA AA 20 02 00 83 18 00 17 F2 00 38 61 00 3F 7B 00 42 F1 00 23 85 00 1C 9F 00 07 A1 00 07 5C 04 35 05 38 EF
2025-10-26 17:50:19.342,0,51,64,1572931,13369370,18677929,16384052,13697051,AA AA 20 02 00 83 18 00 43 CC 00 1A 2B 00 3D F2 00 6C F9 00 27 01 00 0D 92 00 10 3F 00 0B 64 04 33 05 40 79
2025-10-26 17:50:20.393,0,54,63,1572888,3670101,16056385,8323120,16646158,AA AA 20 02 00 83 18 00 18 38 00 55 8E 00 02 67 00 3F 3A 00 23 45 00 0D 32 00 08 CC 00 06 1E 04 36 05 3F 30
2025-10-26 17:50:21.368,0,47,74,1572981,8323130,28377190,24117269,16711701,AA AA 20 02 00 83 18 00 75 7F 00 3A D5 00 45 DC 00 21 F4 00 0A 7C 00 0B 92 00 0F 6D 00 06 6C 04 2F 05 4A 96
2025-10-26 17:50:22.358,0,47,63,1573000,8388761,9961534,10027043,18087962,AA AA 20 02 00 83 18 00 88 80 00 99 16 00 17 82 00 27 1A 00 07 7F 00 1C 44 00 10 D0 00 0A 36 04 2F 05 3F 54
2025-10-26 17:50:23.347,0,56,51,1572968,7602286,4522083,22020176,21954575,AA AA 20 02 00 83 18 00 68 74 00 6E 05 00 12 40 00 51 F7 00 25 59 00 2B CE 00 07 81 00 08 B9 04 38 05 33 45
2025-10-26 17:50:24.338,0,53,41,1572886,4784449,4980801,13041730,20381706,AA AA 20 02 00 83 18 00 16 49 01 41 1A 00 26 32 00 1B 54 00 2A 73 00 18 39 00 07 FE 00 03 CE 04 35 05 29 B5
2025-10-26 17:50:25.329,0,56,40,1572930,8061021,11993245,19136592,22675473,AA AA 20 02 00 83 18 00 42 7B 00 5D 34 00 20 83 00 7D FE 00 35 26 00 1B 7B 00 0B DF 00 06 D1 04 38 05 28 DB
2025-10-26 17:50:26.319,0,57,40,1572963,14483716,18612356,11206753,20447242,AA AA 20 02 00 83 18 00 63 DD 01 04 B0 00 49 6C 00 3B A0 00 1D 0B 00 44 5A 00 07 DE 00 03 BA 04 39 05 28 0B
2025-10-26 17:50:27.352,0,54,34,1573043,11993203,30933038,14352439,26148875,AA AA 20 02 00 83 18 00 B3 B7 00 73 EB 00 0C ED 00 22 9A 00 21 41 00 16 FD 00 08 92 00 03 D4 04 36 05 22 9E
2025-10-26 17:50:28.343,0,66,43,1573069,4915274,6488130,6094894,6750225,AA AA 20 02 00 83 18 00 CD 4B 00 4A 0B 00 14 58 00 2E 4E 00 16 0F 00 18 02 00 0C 65 00 05 EF 04 42 05 2B F3
2025-10-26 17:50:29.334,0,64,37,1573215,4456557,25624637,23068708,14024719,AA AA 20 02 00 83 18 01 5F 44 00 6D F2 00 2A 95 00 13 9A 00 16 C6 00 0E 1E 00 09 B8 00 06 BF 04 40 05 25 F7
2025-10-26 17:50:30.325,0,61,29,1572907,3735726,21823528,11796543,15859725,AA AA 20 02 00 83 18 00 2B 39 00 AE 66 00 16 E7 00 12 81 00 29 33 00 16 0E 00 08 E4 00 05 8C 04 3D 05 1D FA
2025-10-26 17:50:31.314,0,56,41,1572896,65619,21364897,14286940,18284557,AA AA 20 02 00 83 18 00 20 01 00 53 AA 00 86 9C 00 1B BF 00 47 1B 00 15 D5 00 04 42 00 09 10 04 38 05 29 33
2025-10-26 17:50:32.303,0,56,40,1572970,15335519,29491275,23330870,14417933,AA AA 20 02 00 83 18 00 6A EA 00 5F D5 00 35 ED 00 16 DA 00 18 8A 00 1E AB 00 05 31 00 08 40 04 38 05 28 76
2025-10-26 17:50:33.292,0,56,40,1572903,15925395,19791966,19071040,18481161,AA AA 20 02 00 83 18 00 27 F3 00 93 58 00 2F D6 00 2F 5F 00 28 C4 00 18 BC 00 05 5E 00 04 1E 04 38 05 28 1C
2025-10-26 17:50:34.327,0,60,48,1572997,7340149,12451924,19529814,15597581,AA AA 20 02 00 83 18 00 85 70 00 75 4B 00 1D 73 00 37 8E 00 34 9C 00 22 72 00 06 7C 00 07 0C 04 3C 05 30 EA
2025-10-26 17:50:35.317,0,50,41,1572988,7405760,22675574,24051760,23396369,AA AA 20 02 00 83 18 00 7C 71 00 C0 E2 00 59 78 00 1D A1 00 27 CE 00 09 79 00 0F EC 00 02 FF 04 32 05 29 6D
2025-10-26 17:50:36.308,0,50,37,1572960,13172892,22806600,15466586,15269898,AA AA 20 02 00 83 18 00 60 C9 00 9C 87 00 31 D5 00 17 32 00 2B BA 00 2F BC 00 06 2D 00 04 2E 04 32 05 25 32
2025-10-26 17:50:37.299,0,41,17,1572936,721333,22741018,19595352,23461918,AA AA 20 02 00 83 18 00 48 0B 01 B5 A4 00 0B B7 00 0F 32 00 46 F9 00 12 85 00 18 E1 00 06 D7 04 29 05 11 C3
2025-10-26 17:50:38.287,0,41,21,1572888,10354755,19136596,11993152,18415645,AA AA 20 02 00 83 18 00 18 9E 00 43 C8 00 0F 5C 00 45 80 00 23 37 00 1D A4 00 15 75 00 08 6B 04 29 05 15 12
2025-10-26 17:50:39.278,0,57,23,1573045,2293882,6488146,22478890,10027017,AA AA 20 02 00 83 18 00 B5 23 00 7A 0C 00 2E 57 00 24 6E 00 0D E9 00 1D 37 00 05 62 00 04 F2 04 39 05 17 ED
2025-10-26 17:50:40.269,0,44,30,1573208,5505216,21692618,27328571,20971536,AA AA 20 02 00 83 18 01 58 54 00 C0 B5 00 64 96 00 66 EB 00 24 B6 00 17 E6 00 0E 5A 00 02 8D 04 2C 05 1E D4
2025-10-26 17:50:41.302,0,44,40,1572914,15139177,26607674,19267609,4456464,AA AA 20 02 00 83 18 00 32 E7 01 69 A0 00 21 F6 00 19 57 00 0A CF 00 0F 1B 00 0B 29 00 05 6F 04 2C 05 28 B0
2025-10-26 17:50:42.292,0,37,35,1572906,5832960,18743401,10616947,8716308,AA AA 20 02 00 83 18 00 2A 59 01 00 B5 00 3B 69 00 2E 83 00 54 1F 00 1F 78 00 0D 0D 00 07 4A 04 25 05 23 0E
2025-10-26 17:50:43.282,0,38,29,1573936,4456646,16908387,8192127,17170451,AA AA 20 02 00 83 18 04 30 44 00 C6 59 00 04 A9 00 5F 50 00 4B 2D 00 34 2B 00 08 DB 00 0B 31 04 26 05 1D 2D
2025-10-26 17:50:44.272,0,40,26,1573014,1310971,19202191,25428004,24903706,AA AA 20 02 00 83 18 00 96 14 00 FB 5F 00 27 C6 00 68 B9 00 0A CB 00 1A CB 00 17 B1 00 03 5C 04 28 05 1A 24
2025-10-26 17:50:45.247,0,48,34,1573137,13566254,22413431,14155860,21430290,AA AA 20 02 00 83 18 01 11 CF 01 2E 58 00 6A FE 00 0D 63 00 34 75 00 20 C2 00 0A 85 00 08 3F 04 30 05 22 66
2025-10-26 17:50:46.238,0,60,41,1573052,196653,27852887,12976196,18808852,AA AA 20 02 00 83 18 00 BC 03 00 2D F2 00 11 B7 00 46 63 00 20 63 00 24 EA 00 0B 35 00 09 B8 04 3C 05 29 13
2025-10-26 17:50:47.242,0,56,50,1572925,5308469,25428033,21364771,15269906,AA AA 20 02 00 83 18 00 3D 51 00 35 F6 00 27 8E 00 1A 91 00 14 B5 00 0F 39 00 0A B0 00 08 B8 04 38 05 32 4B
2025-10-26 17:50:48.277,0,64,57,1572973,4718663,14680238,20250672,19660818,AA AA 20 02 00 83 18 00 6D 48 00 47 21 00 77 BF 00 37 D9 00 0B 5C 00 25 39 00 0E F3 00 04 D4 04 40 05 39 DF
2025-10-26 17:50:49.267,0,67,60,1572969,11599975,19202106,14876721,262157,AA AA 20 02 00 83 18 00 69 B1 00 67 9A 00 1E 8B 00 1C A8 00 21 3B 00 10 02 00 05 02 00 08 D0 04 43 05 3C 05
2025-10-26 17:50:50.257,0,54,57,1573127,1704116,12320966,24445062,29229074,AA AA 20 02 00 83 18 01 07 1A 00 B4 26 00 A5 96 00 21 93 00 6A E2 00 1C ED 00 0C D1 00 06 60 04 36 05 39 67
2025-10-26 17:50:51.233,0,43,41,1573072,5964056,12517419,24313949,8454158,AA AA 20 02 00 83 18 00 D0 5B 01 18 06 00 10 B9 00 1B B5 00 4F BE 00 0E 0C 00 0B 75 00 03 3B 04 2B 05 29 3D
2025-10-26 17:50:52.222,0,47,37,1572946,9240643,8061031,10813499,9633809,AA AA 20 02 00 83 18 00 52 8D 00 43 36 00 5B 45 00 0C 1C 00 1E 89 00 1D 8C 00 0C 07 00 05 88 04 2F 05 25 F5
2025-10-26 17:50:53.213,0,50,30,1572960,2424986,27852846,19202117,26148884,AA AA 20 02 00 83 18 00 60 25 00 9A CF 00 17 DA 00 17 35 00 29 F0 00 1C BE 00 0E D1 00 06 F7 04 32 05 1E 0F
2025-10-26 17:50:54.263,0,51,26,1573312,10223761,23724095,13434934,15794198,AA AA 20 02 00 83 18 01 C0 9C 00 91 A5 00 16 C5 00 29 96 00 22 37 00 14 D9 00 10 18 00 06 F6 04 33 05 1A 75
2025-10-26 17:50:55.252,0,53,41,1572961,7602303,9044119,24182860,30015498,AA AA 20 02 00 83 18 00 61 74 00 7F 09 00 66 81 00 31 BF 00 3E B2 00 0E F3 00 03 D7 00 07 E4 04 35 05 29 11
2025-10-26 17:50:56.228,0,41,30,1573022,4981027,27590720,13959219,14286860,AA AA 20 02 00 83 18 00 9E 4C 01 23 EE 00 2A B7 00 16 5C 00 1F 79 00 14 46 00 07 94 00 05 DB 04 29 05 1E 56
2025-10-26 17:50:57.218,0,40,35,1573016,15139004,23593040,21168186,15532040,AA AA 20 02 00 83 18 00 98 E7 00 BC 97 00 3B D1 00 15 4E 00 15 F5 00 25 35 00 05 B8 00 03 DA 04 28 05 23 CF
2025-10-26 17:50:58.208,0,40,38,1572971,12976399,13828248,31195215,18743304,AA AA 20 02 00 83 18 00 6B C6 01 0F 3F 00 86 94 00 12 FD 00 25 DF 00 2A A0 00 05 7E 00 03 F0 04 28 05 26 1E
2025-10-26 17:50:59.198,0,53,38,1572934,9502798,13828237,32309342,6422539,AA AA 20 02 00 83 18 00 46 91 00 4E 69 00 68 6A 00 25 F5 00 39 F8 00 25 02 00 07 60 00 04 43 04 35 05 26 7E
2025-10-26 17:51:00.188,0,51,56,1572972,11010124,14090470,23396400,14745608,AA AA 20 02 00 83 18 00 6C A8 00 4C A8 00 3E 2F 00 A8 9A 00 22 CB 00 0E A2 00 03 3F 00 05 0B 04 33 05 38 48
2025-10-26 17:51:01.238,0,40,61,1572922,1048687,31457351,14942232,13893642,AA AA 20 02 00 83 18 00 3A 10 00 6F EA 00 31 F6 00 16 82 00 10 62 00 08 1E 00 04 B6 00 06 3C 04 28 05 3D FE
2025-10-26 17:51:02.213,0,43,57,1572904,14811248,10158133,30801971,11141140,AA AA 20 02 00 83 18 00 28 E2 00 70 5E 00 0D 3D 00 28 E9 00 1D ED 00 16 80 00 0E 2A 00 06 C5 04 2B 05 39 1F
2025-10-26 17:51:03.202,0,41,51,1572943,7471298,26017890,13172815,13041681,AA AA 20 02 00 83 18 00 4F 72 00 C2 C5 00 37 C8 00 2B 73 00 24 56 00 2B C7 00 05 00 00 0C A8 04 29 05 33 F3
2025-10-26 17:51:04.248,0,50,41,1572947,15925386,20447348,21102636,8192012,AA AA 20 02 00 83 18 00 53 F3 00 8A B9 00 3F 7F 00 35 FB 00 0E 47 00 1E 1A 00 07 63 00 05 29 04 32 05 29 62
2025-10-26 17:51:05.183,0,66,44,1572966,1245273,17170549,5570626,15925269,AA AA 20 02 00 83 18 00 66 13 00 59 C1 00 62 45 00 13 1B 00 11 3A 00 31 B0 00 0F 43 00 06 9A 04 42 05 2C 65
2025-10-26 17:51:06.174,0,67,54,1572960,11272294,25034918,18481217,4718606,AA AA 20 02 00 83 18 00 60 AC 00 66 C5 00 8D B9 00 19 AB 00 16 6F 00 2B 45 00 06 03 00 08 34 04 43 05 36 65
2025-10-26 17:51:07.162,0,64,53,1572916,8847525,9109563,29163575,20185105,AA AA 20 02 00 83 18 00 34 87 00 A5 49 00 08 42 00 33 FC 00 21 C1 00 16 79 00 0A BB 00 07 E4 04 40 05 35 A1
2025-10-26 17:51:08.198,0,64,44,1572903,6422634,31916077,28246081,17301519,AA AA 20 02 00 83 18 00 27 62 00 6A EA 00 0E FD 00 1F CC 00 31 E3 00 10 9B 00 0B 6D 00 04 6C 04 40 05 2C 73
2025-10-26 17:51:09.188,0,48,35,1573208,11927705,23986224,18874416,13303828,AA AA 20 02 00 83 18 01 58 B6 00 99 F7 00 1A 77 00 16 C3 00 26 5D 00 0A 7F 00 0B 4C 00 09 BF 04 30 05 23 D2
